Codi_Districte,SEXE,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,Data_Referencia
1,1,Ciutat Vella,1,el Raval,1,1001,628,2024-01-01T00:00:00
1,2,Ciutat Vella,1,el Raval,1,1001,681,2024-01-01T00:00:00
1,1,Ciutat Vella,1,el Raval,1,1002,625,2024-01-01T00:00:00
1,2,Ciutat Vella,1,el Raval,1,1002,657,2024-01-01T00:00:00
1,1,Ciutat Vella,1,el Raval,2,1003,1663,2024-01-01T00:00:00
1,2,Ciutat Vella,1,el Raval,2,1003,1837,2024-01-01T00:00:00
1,1,Ciutat Vella,1,el Raval,2,1004,1396,2024-01-01T00:00:00
1,2,Ciutat Vella,1,el Raval,2,1004,1603,2024-01-01T00:00:00
1,1,Ciutat Vella,1,el Raval,3,1005,1109,2024-01-01T00:00:00
1,2,Ciutat Vella,1,el Raval,3,1005,1217,2024-01-01T00:00:00
1,1,Ciutat Vella,1,el Raval,3,1006,741,2024-01-01T00:00:00
1,2,Ciutat Vella,1,el Raval,3,1006,876,2024-01-01T00:00:00
1,1,Ciutat Vella,1,el Raval,3,1007,832,2024-01-01T00:00:00
1,2,Ciutat Vella,1,el Raval,3,1007,1171,2024-01-01T00:00:00
1,1,Ciutat Vella,1,el Raval,4,1008,1363,2024-01-01T00:00:00
1,2,Ciutat Vella,1,el Raval,4,1008,1840,2024-01-01T00:00:00
1,1,Ciutat Vella,1,el Raval,4,1009,996,2024-01-01T00:00:00
1,2,Ciutat Vella,1,el Raval,4,1009,1121,2024-01-01T00:00:00
1,1,Ciutat Vella,1,el Raval,4,1010,1113,2024-01-01T00:00:00
1,2,Ciutat Vella,1,el Raval,4,1010,1336,2024-01-01T00:00:00
1,1,Ciutat Vella,1,el Raval,5,1011,1435,2024-01-01T00:00:00
1,2,Ciutat Vella,1,el Raval,5,1011,1656,2024-01-01T00:00:00
1,1,Ciutat Vella,1,el Raval,5,1012,939,2024-01-01T00:00:00
1,2,Ciutat Vella,1,el Raval,5,1012,975,2024-01-01T00:00:00
1,1,Ciutat Vella,1,el Raval,5,1013,729,2024-01-01T00:00:00
1,2,Ciutat Vella,1,el Raval,5,1013,742,2024-01-01T00:00:00
1,1,Ciutat Vella,1,el Raval,6,1014,839,2024-01-01T00:00:00
1,2,Ciutat Vella,1,el Raval,6,1014,947,2024-01-01T00:00:00
1,1,Ciutat Vella,1,el Raval,6,1015,1196,2024-01-01T00:00:00
1,2,Ciutat Vella,1,el Raval,6,1015,1138,2024-01-01T00:00:00
1,1,Ciutat Vella,1,el Raval,6,1016,1078,2024-01-01T00:00:00
1,2,Ciutat Vella,1,el Raval,6,1016,1011,2024-01-01T00:00:00
1,1,Ciutat Vella,1,el Raval,6,1017,1250,2024-01-01T00:00:00
1,2,Ciutat Vella,1,el Raval,6,1017,1273,2024-01-01T00:00:00
1,1,Ciutat Vella,1,el Raval,7,1018,768,2024-01-01T00:00:00
1,2,Ciutat Vella,1,el Raval,7,1018,782,2024-01-01T00:00:00
1,1,Ciutat Vella,1,el Raval,7,1019,1304,2024-01-01T00:00:00
1,2,Ciutat Vella,1,el Raval,7,1019,1523,2024-01-01T00:00:00
1,1,Ciutat Vella,1,el Raval,7,1020,1170,2024-01-01T00:00:00
1,2,Ciutat Vella,1,el Raval,7,1020,1155,2024-01-01T00:00:00
1,1,Ciutat Vella,1,el Raval,8,1021,1114,2024-01-01T00:00:00
1,2,Ciutat Vella,1,el Raval,8,1021,1105,2024-01-01T00:00:00
1,1,Ciutat Vella,2,el Barri Gòtic,9,1022,751,2024-01-01T00:00:00
1,2,Ciutat Vella,2,el Barri Gòtic,9,1022,998,2024-01-01T00:00:00
1,1,Ciutat Vella,2,el Barri Gòtic,9,1023,1037,2024-01-01T00:00:00
1,2,Ciutat Vella,2,el Barri Gòtic,9,1023,1003,2024-01-01T00:00:00
1,1,Ciutat Vella,2,el Barri Gòtic,10,1025,690,2024-01-01T00:00:00
1,2,Ciutat Vella,2,el Barri Gòtic,10,1025,687,2024-01-01T00:00:00
1,1,Ciutat Vella,2,el Barri Gòtic,10,1026,3019,2024-01-01T00:00:00
1,2,Ciutat Vella,2,el Barri Gòtic,10,1026,10096,2024-01-01T00:00:00
1,1,Ciutat Vella,2,el Barri Gòtic,10,1027,762,2024-01-01T00:00:00
1,2,Ciutat Vella,2,el Barri Gòtic,10,1027,760,2024-01-01T00:00:00
1,1,Ciutat Vella,2,el Barri Gòtic,11,1028,987,2024-01-01T00:00:00
1,2,Ciutat Vella,2,el Barri Gòtic,11,1028,952,2024-01-01T00:00:00
1,1,Ciutat Vella,2,el Barri Gòtic,11,1029,720,2024-01-01T00:00:00
1,2,Ciutat Vella,2,el Barri Gòtic,11,1029,729,2024-01-01T00:00:00
1,1,Ciutat Vella,2,el Barri Gòtic,12,1030,1197,2024-01-01T00:00:00
1,2,Ciutat Vella,2,el Barri Gòtic,12,1030,1287,2024-01-01T00:00:00
1,1,Ciutat Vella,2,el Barri Gòtic,12,1031,738,2024-01-01T00:00:00
1,2,Ciutat Vella,2,el Barri Gòtic,12,1031,809,2024-01-01T00:00:00
1,1,Ciutat Vella,3,la Barceloneta,13,1032,879,2024-01-01T00:00:00
1,2,Ciutat Vella,3,la Barceloneta,13,1032,856,2024-01-01T00:00:00
1,1,Ciutat Vella,3,la Barceloneta,13,1033,510,2024-01-01T00:00:00
1,2,Ciutat Vella,3,la Barceloneta,13,1033,578,2024-01-01T00:00:00
1,1,Ciutat Vella,3,la Barceloneta,13,1034,490,2024-01-01T00:00:00
1,2,Ciutat Vella,3,la Barceloneta,13,1034,482,2024-01-01T00:00:00
1,1,Ciutat Vella,3,la Barceloneta,14,1035,619,2024-01-01T00:00:00
1,2,Ciutat Vella,3,la Barceloneta,14,1035,568,2024-01-01T00:00:00
1,1,Ciutat Vella,3,la Barceloneta,14,1036,629,2024-01-01T00:00:00
1,2,Ciutat Vella,3,la Barceloneta,14,1036,562,2024-01-01T00:00:00
1,1,Ciutat Vella,3,la Barceloneta,15,1037,682,2024-01-01T00:00:00
1,2,Ciutat Vella,3,la Barceloneta,15,1037,602,2024-01-01T00:00:00
1,1,Ciutat Vella,3,la Barceloneta,15,1038,729,2024-01-01T00:00:00
1,2,Ciutat Vella,3,la Barceloneta,15,1038,732,2024-01-01T00:00:00
1,1,Ciutat Vella,3,la Barceloneta,15,1039,642,2024-01-01T00:00:00
1,2,Ciutat Vella,3,la Barceloneta,15,1039,668,2024-01-01T00:00:00
1,1,Ciutat Vella,3,la Barceloneta,15,1040,541,2024-01-01T00:00:00
1,2,Ciutat Vella,3,la Barceloneta,15,1040,539,2024-01-01T00:00:00
1,1,Ciutat Vella,3,la Barceloneta,15,1041,768,2024-01-01T00:00:00
1,2,Ciutat Vella,3,la Barceloneta,15,1041,707,2024-01-01T00:00:00
1,1,Ciutat Vella,3,la Barceloneta,15,1042,900,2024-01-01T00:00:00
1,2,Ciutat Vella,3,la Barceloneta,15,1042,843,2024-01-01T00:00:00
1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,801,2024-01-01T00:00:00
1,2,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,836,2024-01-01T00:00:00
1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,761,2024-01-01T00:00:00
1,2,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,701,2024-01-01T00:00:00
1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,980,2024-01-01T00:00:00
1,2,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,991,2024-01-01T00:00:00
1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,898,2024-01-01T00:00:00
1,2,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,962,2024-01-01T00:00:00
1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,895,2024-01-01T00:00:00
1,2,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,848,2024-01-01T00:00:00
1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,1052,2024-01-01T00:00:00
1,2,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,1045,2024-01-01T00:00:00
1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,787,2024-01-01T00:00:00
1,2,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,734,2024-01-01T00:00:00
1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,796,2024-01-01T00:00:00
1,2,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,808,2024-01-01T00:00:00
1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,872,2024-01-01T00:00:00
1,2,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,891,2024-01-01T00:00:00
1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,1253,2024-01-01T00:00:00
1,2,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,1143,2024-01-01T00:00:00
1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,960,2024-01-01T00:00:00
1,2,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,888,2024-01-01T00:00:00
1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,644,2024-01-01T00:00:00
1,2,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,630,2024-01-01T00:00:00
1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,669,2024-01-01T00:00:00
1,2,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,628,2024-01-01T00:00:00
2,1,Eixample,5,el Fort Pienc,20,2001,722,2024-01-01T00:00:00
2,2,Eixample,5,el Fort Pienc,20,2001,629,2024-01-01T00:00:00
2,1,Eixample,5,el Fort Pienc,20,2002,2728,2024-01-01T00:00:00
2,2,Eixample,5,el Fort Pienc,20,2002,3331,2024-01-01T00:00:00
2,1,Eixample,5,el Fort Pienc,20,2003,661,2024-01-01T00:00:00
2,2,Eixample,5,el Fort Pienc,20,2003,519,2024-01-01T00:00:00
2,1,Eixample,5,el Fort Pienc,20,2004,759,2024-01-01T00:00:00
2,2,Eixample,5,el Fort Pienc,20,2004,735,2024-01-01T00:00:00
2,1,Eixample,5,el Fort Pienc,20,2005,1079,2024-01-01T00:00:00
2,2,Eixample,5,el Fort Pienc,20,2005,972,2024-01-01T00:00:00
2,1,Eixample,5,el Fort Pienc,20,2006,888,2024-01-01T00:00:00
2,2,Eixample,5,el Fort Pienc,20,2006,773,2024-01-01T00:00:00
2,1,Eixample,5,el Fort Pienc,20,2007,675,2024-01-01T00:00:00
2,2,Eixample,5,el Fort Pienc,20,2007,534,2024-01-01T00:00:00
2,1,Eixample,5,el Fort Pienc,20,2008,1028,2024-01-01T00:00:00
2,2,Eixample,5,el Fort Pienc,20,2008,917,2024-01-01T00:00:00
2,1,Eixample,5,el Fort Pienc,20,2009,950,2024-01-01T00:00:00
2,2,Eixample,5,el Fort Pienc,20,2009,844,2024-01-01T00:00:00
2,1,Eixample,5,el Fort Pienc,21,2010,650,2024-01-01T00:00:00
2,2,Eixample,5,el Fort Pienc,21,2010,585,2024-01-01T00:00:00
2,1,Eixample,5,el Fort Pienc,21,2011,594,2024-01-01T00:00:00
2,2,Eixample,5,el Fort Pienc,21,2011,551,2024-01-01T00:00:00
2,1,Eixample,5,el Fort Pienc,21,2012,822,2024-01-01T00:00:00
2,2,Eixample,5,el Fort Pienc,21,2012,782,2024-01-01T00:00:00
2,1,Eixample,5,el Fort Pienc,21,2013,592,2024-01-01T00:00:00
2,2,Eixample,5,el Fort Pienc,21,2013,571,2024-01-01T00:00:00
2,1,Eixample,5,el Fort Pienc,22,2014,703,2024-01-01T00:00:00
2,2,Eixample,5,el Fort Pienc,22,2014,668,2024-01-01T00:00:00
2,1,Eixample,5,el Fort Pienc,22,2015,835,2024-01-01T00:00:00
2,2,Eixample,5,el Fort Pienc,22,2015,773,2024-01-01T00:00:00
2,1,Eixample,5,el Fort Pienc,22,2016,992,2024-01-01T00:00:00
2,2,Eixample,5,el Fort Pienc,22,2016,869,2024-01-01T00:00:00
2,1,Eixample,5,el Fort Pienc,22,2017,1059,2024-01-01T00:00:00
2,2,Eixample,5,el Fort Pienc,22,2017,891,2024-01-01T00:00:00
2,1,Eixample,5,el Fort Pienc,22,2018,994,2024-01-01T00:00:00
2,2,Eixample,5,el Fort Pienc,22,2018,869,2024-01-01T00:00:00
2,1,Eixample,5,el Fort Pienc,22,2019,1047,2024-01-01T00:00:00
2,2,Eixample,5,el Fort Pienc,22,2019,922,2024-01-01T00:00:00
2,1,Eixample,5,el Fort Pienc,22,2020,858,2024-01-01T00:00:00
2,2,Eixample,5,el Fort Pienc,22,2020,748,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,23,2021,803,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,23,2021,726,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,23,2022,696,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,23,2022,649,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,23,2023,575,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,23,2023,458,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,23,2024,638,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,23,2024,537,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,24,2025,602,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,24,2025,532,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,24,2026,1130,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,24,2026,944,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,24,2027,1118,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,24,2027,1025,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,24,2028,1149,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,24,2028,924,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,24,2029,673,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,24,2029,573,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,24,2030,751,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,24,2030,662,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,24,2031,574,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,24,2031,462,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,24,2032,697,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,24,2032,526,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,25,2033,636,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,25,2033,541,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,25,2034,686,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,25,2034,525,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,25,2035,735,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,25,2035,604,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,25,2036,679,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,25,2036,536,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,25,2037,602,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,25,2037,542,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,25,2038,802,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,25,2038,726,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,25,2039,1051,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,25,2039,825,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,25,2040,948,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,25,2040,835,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,26,2041,949,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,26,2041,744,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,26,2042,926,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,26,2042,782,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,26,2043,804,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,26,2043,710,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,26,2044,733,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,26,2044,593,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,26,2045,626,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,26,2045,543,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,26,2046,1081,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,26,2046,921,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,26,2047,1065,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,26,2047,926,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,26,2048,698,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,26,2048,613,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,27,2049,1137,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,27,2049,950,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,27,2050,941,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,27,2050,745,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,27,2051,1049,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,27,2051,877,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,27,2052,987,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,27,2052,837,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,27,2053,1008,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,27,2053,891,2024-01-01T00:00:00
2,1,Eixample,6,la Sagrada Família,27,2054,1059,2024-01-01T00:00:00
2,2,Eixample,6,la Sagrada Família,27,2054,933,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,28,2055,998,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,28,2055,839,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,28,2056,848,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,28,2056,692,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,28,2057,654,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,28,2057,600,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,28,2058,764,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,28,2058,685,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,28,2059,930,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,28,2059,806,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,28,2060,926,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,28,2060,757,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,29,2061,773,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,29,2061,611,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,29,2062,825,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,29,2062,754,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,29,2063,734,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,29,2063,492,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,29,2064,697,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,29,2064,601,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,29,2065,967,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,29,2065,850,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,30,2066,963,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,30,2066,794,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,30,2067,945,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,30,2067,770,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,30,2068,893,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,30,2068,803,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,30,2069,770,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,30,2069,647,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,31,2070,699,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,31,2070,570,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,31,2071,844,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,31,2071,790,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,31,2072,626,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,31,2072,623,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,32,2073,905,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,32,2073,790,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,32,2074,630,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,32,2074,661,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,32,2075,636,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,32,2075,577,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,32,2076,871,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,32,2076,800,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,33,2077,908,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,33,2077,902,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,34,2078,765,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,34,2078,663,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,34,2079,761,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,34,2079,726,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,35,2080,839,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,35,2080,767,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,35,2081,1151,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,35,2081,1019,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,36,2082,538,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,36,2082,464,2024-01-01T00:00:00
2,1,Eixample,7,la Dreta de l'Eixample,36,2083,1079,2024-01-01T00:00:00
2,2,Eixample,7,la Dreta de l'Eixample,36,2083,895,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,1160,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,956,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,831,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,656,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,784,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,624,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,793,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,621,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,894,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,795,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,981,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,895,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,975,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,826,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,1101,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,1706,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,888,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,892,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,869,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,825,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,804,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,708,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,799,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,775,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,752,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,687,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,598,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,522,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,784,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,733,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,820,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,746,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,736,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,640,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,1225,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,51,2154,477,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,1011,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,755,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,614,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,906,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,781,2024-01-01T00:00:00
