Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,Data_Referencia,EDAT_Q
5,Sarrià-Sant Gervasi,23,Sarrià,95,5012,76,2024-01-01T00:00:00,8
5,Sarrià-Sant Gervasi,23,Sarrià,95,5012,112,2024-01-01T00:00:00,9
5,Sarrià-Sant Gervasi,23,Sarrià,95,5012,115,2024-01-01T00:00:00,10
5,Sarrià-Sant Gervasi,23,Sarrià,95,5012,112,2024-01-01T00:00:00,11
5,Sarrià-Sant Gervasi,23,Sarrià,95,5012,79,2024-01-01T00:00:00,12
5,Sarrià-Sant Gervasi,23,Sarrià,95,5012,54,2024-01-01T00:00:00,13
5,Sarrià-Sant Gervasi,23,Sarrià,95,5012,57,2024-01-01T00:00:00,14
5,Sarrià-Sant Gervasi,23,Sarrià,95,5012,70,2024-01-01T00:00:00,15
5,Sarrià-Sant Gervasi,23,Sarrià,95,5012,49,2024-01-01T00:00:00,16
5,Sarrià-Sant Gervasi,23,Sarrià,95,5012,22,2024-01-01T00:00:00,17
5,Sarrià-Sant Gervasi,23,Sarrià,95,5012,17,2024-01-01T00:00:00,18
5,Sarrià-Sant Gervasi,23,Sarrià,95,5012,..,2024-01-01T00:00:00,19
5,Sarrià-Sant Gervasi,23,Sarrià,95,5012,..,2024-01-01T00:00:00,20
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,68,2024-01-01T00:00:00,0
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,80,2024-01-01T00:00:00,1
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,85,2024-01-01T00:00:00,2
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,109,2024-01-01T00:00:00,3
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,101,2024-01-01T00:00:00,4
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,100,2024-01-01T00:00:00,5
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,126,2024-01-01T00:00:00,6
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,111,2024-01-01T00:00:00,7
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,101,2024-01-01T00:00:00,8
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,130,2024-01-01T00:00:00,9
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,127,2024-01-01T00:00:00,10
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,103,2024-01-01T00:00:00,11
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,94,2024-01-01T00:00:00,12
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,91,2024-01-01T00:00:00,13
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,66,2024-01-01T00:00:00,14
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,82,2024-01-01T00:00:00,15
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,60,2024-01-01T00:00:00,16
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,26,2024-01-01T00:00:00,17
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,23,2024-01-01T00:00:00,18
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,6,2024-01-01T00:00:00,19
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,..,2024-01-01T00:00:00,20
5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,70,2024-01-01T00:00:00,0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,92,2024-01-01T00:00:00,1
5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,100,2024-01-01T00:00:00,2
5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,94,2024-01-01T00:00:00,3
5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,63,2024-01-01T00:00:00,4
5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,66,2024-01-01T00:00:00,5
5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,104,2024-01-01T00:00:00,6
5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,95,2024-01-01T00:00:00,7
5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,119,2024-01-01T00:00:00,8
5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,136,2024-01-01T00:00:00,9
5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,95,2024-01-01T00:00:00,10
5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,82,2024-01-01T00:00:00,11
5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,93,2024-01-01T00:00:00,12
5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,78,2024-01-01T00:00:00,13
5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,95,2024-01-01T00:00:00,14
5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,92,2024-01-01T00:00:00,15
5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,50,2024-01-01T00:00:00,16
5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,42,2024-01-01T00:00:00,17
5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,22,2024-01-01T00:00:00,18
5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,12,2024-01-01T00:00:00,19
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,88,2024-01-01T00:00:00,0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,111,2024-01-01T00:00:00,1
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,93,2024-01-01T00:00:00,2
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,111,2024-01-01T00:00:00,3
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,96,2024-01-01T00:00:00,4
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,84,2024-01-01T00:00:00,5
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,88,2024-01-01T00:00:00,6
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,97,2024-01-01T00:00:00,7
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,105,2024-01-01T00:00:00,8
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,134,2024-01-01T00:00:00,9
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,99,2024-01-01T00:00:00,10
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,80,2024-01-01T00:00:00,11
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,87,2024-01-01T00:00:00,12
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,68,2024-01-01T00:00:00,13
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,71,2024-01-01T00:00:00,14
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,59,2024-01-01T00:00:00,15
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,52,2024-01-01T00:00:00,16
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,32,2024-01-01T00:00:00,17
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,20,2024-01-01T00:00:00,18
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,9,2024-01-01T00:00:00,19
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,..,2024-01-01T00:00:00,20
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,87,2024-01-01T00:00:00,0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,137,2024-01-01T00:00:00,1
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,148,2024-01-01T00:00:00,2
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,101,2024-01-01T00:00:00,3
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,101,2024-01-01T00:00:00,4
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,94,2024-01-01T00:00:00,5
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,107,2024-01-01T00:00:00,6
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,103,2024-01-01T00:00:00,7
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,143,2024-01-01T00:00:00,8
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,145,2024-01-01T00:00:00,9
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,122,2024-01-01T00:00:00,10
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,141,2024-01-01T00:00:00,11
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,95,2024-01-01T00:00:00,12
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,79,2024-01-01T00:00:00,13
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,60,2024-01-01T00:00:00,14
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,57,2024-01-01T00:00:00,15
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,41,2024-01-01T00:00:00,16
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,38,2024-01-01T00:00:00,17
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,32,2024-01-01T00:00:00,18
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,12,2024-01-01T00:00:00,19
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,..,2024-01-01T00:00:00,20
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,60,2024-01-01T00:00:00,0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,78,2024-01-01T00:00:00,1
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,105,2024-01-01T00:00:00,2
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,102,2024-01-01T00:00:00,3
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,85,2024-01-01T00:00:00,4
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,76,2024-01-01T00:00:00,5
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,88,2024-01-01T00:00:00,6
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,80,2024-01-01T00:00:00,7
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,99,2024-01-01T00:00:00,8
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,94,2024-01-01T00:00:00,9
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,125,2024-01-01T00:00:00,10
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,93,2024-01-01T00:00:00,11
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,97,2024-01-01T00:00:00,12
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,90,2024-01-01T00:00:00,13
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,89,2024-01-01T00:00:00,14
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,66,2024-01-01T00:00:00,15
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,52,2024-01-01T00:00:00,16
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,41,2024-01-01T00:00:00,17
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,15,2024-01-01T00:00:00,18
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,7,2024-01-01T00:00:00,19
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,..,2024-01-01T00:00:00,20
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,64,2024-01-01T00:00:00,0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,74,2024-01-01T00:00:00,1
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,80,2024-01-01T00:00:00,2
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,82,2024-01-01T00:00:00,3
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,83,2024-01-01T00:00:00,4
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,64,2024-01-01T00:00:00,5
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,61,2024-01-01T00:00:00,6
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,71,2024-01-01T00:00:00,7
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,79,2024-01-01T00:00:00,8
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,106,2024-01-01T00:00:00,9
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,89,2024-01-01T00:00:00,10
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,77,2024-01-01T00:00:00,11
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,69,2024-01-01T00:00:00,12
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,63,2024-01-01T00:00:00,13
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,57,2024-01-01T00:00:00,14
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,65,2024-01-01T00:00:00,15
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,41,2024-01-01T00:00:00,16
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,44,2024-01-01T00:00:00,17
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,22,2024-01-01T00:00:00,18
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,8,2024-01-01T00:00:00,19
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,..,2024-01-01T00:00:00,20
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,62,2024-01-01T00:00:00,0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,84,2024-01-01T00:00:00,1
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,123,2024-01-01T00:00:00,2
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,108,2024-01-01T00:00:00,3
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,83,2024-01-01T00:00:00,4
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,86,2024-01-01T00:00:00,5
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,72,2024-01-01T00:00:00,6
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,69,2024-01-01T00:00:00,7
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,74,2024-01-01T00:00:00,8
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,122,2024-01-01T00:00:00,9
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,123,2024-01-01T00:00:00,10
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,115,2024-01-01T00:00:00,11
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,97,2024-01-01T00:00:00,12
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,96,2024-01-01T00:00:00,13
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,98,2024-01-01T00:00:00,14
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,76,2024-01-01T00:00:00,15
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,67,2024-01-01T00:00:00,16
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,47,2024-01-01T00:00:00,17
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,23,2024-01-01T00:00:00,18
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,..,2024-01-01T00:00:00,19
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,..,2024-01-01T00:00:00,20
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,38,2024-01-01T00:00:00,0
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,44,2024-01-01T00:00:00,1
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,38,2024-01-01T00:00:00,2
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,64,2024-01-01T00:00:00,3
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,74,2024-01-01T00:00:00,4
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,90,2024-01-01T00:00:00,5
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,69,2024-01-01T00:00:00,6
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,74,2024-01-01T00:00:00,7
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,75,2024-01-01T00:00:00,8
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,72,2024-01-01T00:00:00,9
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,96,2024-01-01T00:00:00,10
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,86,2024-01-01T00:00:00,11
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,61,2024-01-01T00:00:00,12
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,58,2024-01-01T00:00:00,13
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,63,2024-01-01T00:00:00,14
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,60,2024-01-01T00:00:00,15
6,Gràcia,29,el Coll,118,6013,14,2024-01-01T00:00:00,18
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,30,2024-01-01T00:00:00,16
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,32,2024-01-01T00:00:00,17
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,13,2024-01-01T00:00:00,18
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,..,2024-01-01T00:00:00,19
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,59,2024-01-01T00:00:00,0
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,69,2024-01-01T00:00:00,1
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,78,2024-01-01T00:00:00,2
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,120,2024-01-01T00:00:00,3
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,72,2024-01-01T00:00:00,4
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,78,2024-01-01T00:00:00,5
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,59,2024-01-01T00:00:00,6
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,65,2024-01-01T00:00:00,7
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,67,2024-01-01T00:00:00,8
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,94,2024-01-01T00:00:00,9
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,92,2024-01-01T00:00:00,10
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,99,2024-01-01T00:00:00,11
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,78,2024-01-01T00:00:00,12
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,68,2024-01-01T00:00:00,13
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,65,2024-01-01T00:00:00,14
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,57,2024-01-01T00:00:00,15
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,50,2024-01-01T00:00:00,16
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,35,2024-01-01T00:00:00,17
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,12,2024-01-01T00:00:00,18
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,8,2024-01-01T00:00:00,19
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,94,2024-01-01T00:00:00,0
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,105,2024-01-01T00:00:00,1
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,79,2024-01-01T00:00:00,2
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,90,2024-01-01T00:00:00,3
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,74,2024-01-01T00:00:00,4
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,83,2024-01-01T00:00:00,5
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,111,2024-01-01T00:00:00,6
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,121,2024-01-01T00:00:00,7
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,107,2024-01-01T00:00:00,8
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,104,2024-01-01T00:00:00,9
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,95,2024-01-01T00:00:00,10
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,84,2024-01-01T00:00:00,11
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,103,2024-01-01T00:00:00,12
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,91,2024-01-01T00:00:00,13
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,77,2024-01-01T00:00:00,14
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,93,2024-01-01T00:00:00,15
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,58,2024-01-01T00:00:00,16
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,56,2024-01-01T00:00:00,17
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,54,2024-01-01T00:00:00,18
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,24,2024-01-01T00:00:00,19
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,..,2024-01-01T00:00:00,20
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,57,2024-01-01T00:00:00,0
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,76,2024-01-01T00:00:00,1
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,83,2024-01-01T00:00:00,2
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,79,2024-01-01T00:00:00,3
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,73,2024-01-01T00:00:00,4
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,71,2024-01-01T00:00:00,5
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,119,2024-01-01T00:00:00,6
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,109,2024-01-01T00:00:00,7
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,89,2024-01-01T00:00:00,8
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,109,2024-01-01T00:00:00,9
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,109,2024-01-01T00:00:00,10
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,93,2024-01-01T00:00:00,11
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,84,2024-01-01T00:00:00,12
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,66,2024-01-01T00:00:00,13
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,70,2024-01-01T00:00:00,14
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,65,2024-01-01T00:00:00,15
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,52,2024-01-01T00:00:00,16
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,41,2024-01-01T00:00:00,17
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,26,2024-01-01T00:00:00,18
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,..,2024-01-01T00:00:00,19
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,..,2024-01-01T00:00:00,20
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,88,2024-01-01T00:00:00,0
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,110,2024-01-01T00:00:00,1
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,125,2024-01-01T00:00:00,2
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,157,2024-01-01T00:00:00,3
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,128,2024-01-01T00:00:00,4
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,97,2024-01-01T00:00:00,5
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,81,2024-01-01T00:00:00,6
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,102,2024-01-01T00:00:00,7
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,98,2024-01-01T00:00:00,8
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,145,2024-01-01T00:00:00,9
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,168,2024-01-01T00:00:00,10
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,121,2024-01-01T00:00:00,11
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,125,2024-01-01T00:00:00,12
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,91,2024-01-01T00:00:00,13
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,85,2024-01-01T00:00:00,14
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,76,2024-01-01T00:00:00,15
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,81,2024-01-01T00:00:00,16
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,50,2024-01-01T00:00:00,17
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,36,2024-01-01T00:00:00,18
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,11,2024-01-01T00:00:00,19
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,..,2024-01-01T00:00:00,20
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,36,2024-01-01T00:00:00,0
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,69,2024-01-01T00:00:00,1
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,76,2024-01-01T00:00:00,2
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,89,2024-01-01T00:00:00,3
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,110,2024-01-01T00:00:00,4
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,73,2024-01-01T00:00:00,5
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,58,2024-01-01T00:00:00,6
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,56,2024-01-01T00:00:00,7
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,75,2024-01-01T00:00:00,8
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,85,2024-01-01T00:00:00,9
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,86,2024-01-01T00:00:00,10
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,92,2024-01-01T00:00:00,11
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,80,2024-01-01T00:00:00,12
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,59,2024-01-01T00:00:00,13
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,59,2024-01-01T00:00:00,14
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,52,2024-01-01T00:00:00,15
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,49,2024-01-01T00:00:00,16
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,31,2024-01-01T00:00:00,17
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,8,2024-01-01T00:00:00,18
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,8,2024-01-01T00:00:00,19
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5026,59,2024-01-01T00:00:00,0
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5026,76,2024-01-01T00:00:00,1
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5026,113,2024-01-01T00:00:00,2
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5026,102,2024-01-01T00:00:00,3
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5026,94,2024-01-01T00:00:00,4
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5026,78,2024-01-01T00:00:00,5
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5026,55,2024-01-01T00:00:00,6
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5026,52,2024-01-01T00:00:00,7
